City,StateName,Date,RegionID,RegionName,RegionType,SizeRank,Median Days To Close,Median Days To Pending,Market Temp Index Values,Median Sale,Median_NH_Values
Huntsville,AL,2018-11-30,394698,"Huntsville, AL",msa,114,32.0,25.0,50.0,173813.0,199050.27856390833
Indianapolis,IN,2018-11-30,394705,"Indianapolis, IN",msa,34,34.0,19.0,38.0,163335.0,147373.9351527887
Little Rock,AR,2018-11-30,394798,"Little Rock, AR",msa,81,26.0,66.0,35.0,151045.0,130607.79376100545
Naples,FL,2018-11-30,394901,"Naples, FL",msa,147,37.0,66.0,34.0,321562.0,431279.30663906486
New York,NY,2018-11-30,394913,"New York, NY",msa,1,52.0,58.0,47.0,392444.0,629304.9607480167
Oxnard,CA,2018-11-30,394952,"Oxnard, CA",msa,71,32.0,31.0,53.0,593848.0,467523.525837507
Springfield,IL,2018-11-30,395114,"Springfield, IL",msa,220,38.0,69.0,34.0,127469.0,78294.6286302203
Trenton,NJ,2018-11-30,395164,"Trenton, NJ",msa,142,44.0,40.0,45.0,218538.0,78078.95454793645
Yakima,WA,2018-11-30,395240,"Yakima, WA",msa,193,38.0,13.0,55.0,218744.0,280840.3465050886
York,PA,2018-11-30,395244,"York, PA",msa,122,37.0,32.0,50.0,162448.0,166049.2953727865
Yuba City,CA,2018-11-30,395246,"Yuba City, CA",msa,247,31.0,31.0,55.0,273159.0,289889.5082741021
Akron,OH,2018-12-31,394304,"Akron, OH",msa,83,23.0,48.0,40.0,136893.0,66816.84475946697
Albany,OR,2018-12-31,394307,"Albany, OR",msa,330,33.0,27.0,58.0,246530.0,225028.43981406046
Augusta,GA,2018-12-31,394352,"Augusta, GA",msa,96,39.0,53.0,45.0,160261.0,94738.60931578383
Bozeman,MT,2018-12-31,394407,"Bozeman, MT",msa,356,39.0,52.0,44.0,377967.0,522790.2865278593
Corpus Christi,TX,2018-12-31,394502,"Corpus Christi, TX",msa,129,24.0,64.0,39.0,181391.0,176736.89886917546
Fort Collins,CO,2018-12-31,394602,"Fort Collins, CO",msa,152,33.0,41.0,45.0,365407.0,411876.41733201547
Grand Rapids,MI,2018-12-31,394640,"Grand Rapids, MI",msa,53,32.0,17.0,53.0,183257.0,168390.77664553202
Harrisburg,PA,2018-12-31,394666,"Harrisburg, PA",msa,99,38.0,28.0,46.0,167802.0,136530.40230527625
Harrisonburg,VA,2018-12-31,394668,"Harrisonburg, VA",msa,317,38.0,38.0,44.0,184299.0,208542.52007116107
Jacksonville,FL,2018-12-31,394714,"Jacksonville, FL",msa,40,23.0,43.0,45.0,208538.0,171008.86628633537
Johnson City,TN,2018-12-31,394726,"Johnson City, TN",msa,224,34.0,33.0,31.0,152998.0,110386.91445518954
Manchester,NH,2018-12-31,394820,"Manchester, NH",msa,131,39.0,29.0,56.0,265626.0,233213.49120069508
Napa,CA,2018-12-31,394900,"Napa, CA",msa,312,28.0,43.0,42.0,674654.0,645908.2431149906
Pittsburgh,PA,2018-12-31,394982,"Pittsburgh, PA",msa,27,39.0,42.0,34.0,154189.0,136409.75772054004
Raleigh,NC,2018-12-31,395012,"Raleigh, NC",msa,43,35.0,15.0,58.0,251473.0,331056.2880216717
Reno,NV,2018-12-31,395019,"Reno, NV",msa,113,34.0,37.0,52.0,347195.0,372780.1060328192
Roanoke,VA,2018-12-31,395028,"Roanoke, VA",msa,164,26.0,72.0,45.0,169068.0,100383.4828652285
Santa Fe,NM,2018-12-31,395066,"Santa Fe, NM",msa,284,36.0,46.0,40.0,399313.0,374025.96942317893
Syracuse,NY,2018-12-31,395143,"Syracuse, NY",msa,91,44.0,57.0,44.0,137413.0,96042.49668337601
Tulsa,OK,2018-12-31,395169,"Tulsa, OK",msa,56,32.0,57.0,46.0,148858.0,140111.91999850524
Abilene,TX,2019-01-31,394299,"Abilene, TX",msa,251,21.0,52.0,48.0,158109.0,126885.6133623327
Akron,OH,2019-01-31,394304,"Akron, OH",msa,83,23.0,54.0,46.0,139656.0,68017.67190631342
Charleston,SC,2019-01-31,394457,"Charleston, SC",msa,75,37.0,41.0,51.0,250032.0,360337.986408443
Chicago,IL,2019-01-31,394463,"Chicago, IL",msa,3,40.0,53.0,49.0,222169.0,248132.7645274985
Cleveland,OH,2019-01-31,394475,"Cleveland, OH",msa,35,23.0,55.0,45.0,134758.0,58835.2178405643
Fresno,CA,2019-01-31,394619,"Fresno, CA",msa,57,33.0,27.0,57.0,254085.0,231862.4942870114
Johnson City,TN,2019-01-31,394726,"Johnson City, TN",msa,224,34.0,43.0,36.0,155975.0,111215.50666279379
Memphis,TN,2019-01-31,394849,"Memphis, TN",msa,44,23.0,47.0,58.0,149884.0,90203.43528451145
Myrtle Beach,SC,2019-01-31,394898,"Myrtle Beach, SC",msa,117,35.0,52.0,42.0,178979.0,214911.19350557038
Orlando,FL,2019-01-31,394943,"Orlando, FL",msa,22,36.0,32.0,49.0,233262.0,234834.23348321838
Roanoke,VA,2019-01-31,395028,"Roanoke, VA",msa,164,23.0,62.0,49.0,167765.0,100730.26180162223
Sacramento,CA,2019-01-31,395045,"Sacramento, CA",msa,26,29.0,32.0,60.0,385548.0,338487.32400041964
Santa Rosa,CA,2019-01-31,395068,"Santa Rosa, CA",msa,112,29.0,36.0,54.0,601927.0,502702.2155447613
Syracuse,NY,2019-01-31,395143,"Syracuse, NY",msa,91,44.0,66.0,50.0,137684.0,96008.43044907438
Allentown,PA,2019-02-28,394318,"Allentown, PA",msa,70,43.0,67.0,49.0,177601.0,132319.22056984244
Ames,IA,2019-02-28,394325,"Ames, IA",msa,336,36.0,59.0,40.0,174116.0,206947.0203446756
Bend,OR,2019-02-28,394380,"Bend, OR",msa,232,36.0,51.0,59.0,388184.0,433380.8671446624
Boston,MA,2019-02-28,394404,"Boston, MA",msa,10,44.0,24.0,72.0,432210.0,647860.053829384
Cedar Rapids,IA,2019-02-28,394447,"Cedar Rapids, IA",msa,179,33.0,59.0,51.0,149729.0,101864.3191406618
Chattanooga,TN,2019-02-28,394460,"Chattanooga, TN",msa,102,32.0,35.0,50.0,172298.0,162721.93386220804
Columbus,GA,2019-02-28,394488,"Columbus, GA",msa,158,29.0,80.0,37.0,139717.0,181457.06609649447
Flint,MI,2019-02-28,394596,"Flint, MI",msa,135,32.0,39.0,55.0,134076.0,21293.804037805094
Greenville,NC,2019-02-28,394651,"Greenville, NC",msa,259,36.0,30.0,51.0,144681.0,172686.51113435562
Hilton Head Island,SC,2019-02-28,394681,"Hilton Head Island, SC",msa,216,38.0,64.0,42.0,289167.0,445837.4494539952
Ithaca,NY,2019-02-28,394709,"Ithaca, NY",msa,376,66.0,40.0,66.0,200248.0,284676.7358875412
Las Vegas,NV,2019-02-28,394775,"Las Vegas, NV",msa,30,30.0,34.0,54.0,272101.0,278906.02904455026
Louisville,KY,2019-02-28,394807,"Louisville, KY",msa,46,34.0,36.0,56.0,173659.0,189995.69245339299
Omaha,NE,2019-02-28,394938,"Omaha, NE",msa,59,34.0,50.0,50.0,177649.0,159550.04386992846
Pittsfield,MA,2019-02-28,394983,"Pittsfield, MA",msa,326,44.0,88.0,32.0,186677.0,108527.5064368676
Spartanburg,SC,2019-02-28,395109,"Spartanburg, SC",msa,160,32.0,24.0,50.0,144898.0,83582.61497869196
Tuscaloosa,AL,2019-02-28,395171,"Tuscaloosa, AL",msa,188,31.0,43.0,44.0,165836.0,143581.95470958468
Yuba City,CA,2019-02-28,395246,"Yuba City, CA",msa,247,28.0,22.0,64.0,288119.0,293038.4461023157
Albany,OR,2019-03-31,394307,"Albany, OR",msa,330,34.0,24.0,66.0,252560.0,230106.21133022502
Ann Arbor,MI,2019-03-31,394332,"Ann Arbor, MI",msa,148,33.0,19.0,67.0,269050.0,374074.99375503213
Clarksville,TN,2019-03-31,394471,"Clarksville, TN",msa,163,32.0,31.0,56.0,161070.0,141208.35044114024
Erie,PA,2019-03-31,394572,"Erie, PA",msa,184,39.0,87.0,38.0,114785.0,122977.42042747207
Flint,MI,2019-03-31,394596,"Flint, MI",msa,135,33.0,30.0,55.0,132420.0,21446.04795825487
Greenville,SC,2019-03-31,394653,"Greenville, SC",msa,61,34.0,22.0,53.0,183382.0,188034.97199243208
Houston,TX,2019-03-31,394692,"Houston, TX",msa,5,30.0,31.0,52.0,222036.0,175696.62443895932
Jonesboro,AR,2019-03-31,394728,"Jonesboro, AR",msa,323,33.0,53.0,36.0,135930.0,156451.21010886817
Kingston,NY,2019-03-31,394748,"Kingston, NY",msa,241,35.0,108.0,49.0,227487.0,170450.54127961726
New York,NY,2019-03-31,394913,"New York, NY",msa,1,53.0,64.0,58.0,388149.0,643301.5110492003
Oklahoma City,OK,2019-03-31,394935,"Oklahoma City, OK",msa,42,27.0,42.0,55.0,156562.0,112324.4283040591
Riverside,CA,2019-03-31,395025,"Riverside, CA",msa,13,31.0,36.0,61.0,351850.0,392342.61778400256
Sacramento,CA,2019-03-31,395045,"Sacramento, CA",msa,26,28.0,20.0,66.0,387237.0,341081.21536856005
San Jose,CA,2019-03-31,395059,"San Jose, CA",msa,36,28.0,17.0,59.0,1071452.0,928390.0752954939
Tulsa,OK,2019-03-31,395169,"Tulsa, OK",msa,56,32.0,48.0,53.0,153429.0,141884.26567112774
Cape Coral,FL,2019-04-30,394440,"Cape Coral, FL",msa,78,34.0,59.0,38.0,220829.0,285882.6380678452
Columbus,GA,2019-04-30,394488,"Columbus, GA",msa,158,32.0,45.0,41.0,147089.0,182064.9790328498
Fresno,CA,2019-04-30,394619,"Fresno, CA",msa,57,31.0,18.0,59.0,259860.0,237568.93175637
Greensboro,NC,2019-04-30,394648,"Greensboro, NC",msa,76,36.0,13.0,56.0,154871.0,177239.92768235784
Ithaca,NY,2019-04-30,394709,"Ithaca, NY",msa,376,60.0,13.0,49.0,206523.0,285600.0251545751
Las Vegas,NV,2019-04-30,394775,"Las Vegas, NV",msa,30,30.0,27.0,55.0,274046.0,281467.0901642694
Miami,FL,2019-04-30,394856,"Miami, FL",msa,8,32.0,45.0,40.0,268367.0,329766.3706090088
Nashville,TN,2019-04-30,394902,"Nashville, TN",msa,37,33.0,22.0,59.0,261253.0,262760.941407153
New Bern,NC,2019-04-30,394905,"New Bern, NC",msa,341,37.0,16.0,49.0,158508.0,207564.61827474565
Rapid City,SD,2019-04-30,395013,"Rapid City, SD",msa,313,38.0,23.0,58.0,218514.0,230309.3473935319
San Jose,CA,2019-04-30,395059,"San Jose, CA",msa,36,27.0,15.0,56.0,1067947.0,913321.9920594092
Santa Rosa,CA,2019-04-30,395068,"Santa Rosa, CA",msa,112,27.0,18.0,62.0,601932.0,501478.59634348075
Savannah,GA,2019-04-30,395070,"Savannah, GA",msa,138,33.0,26.0,54.0,199008.0,138547.8093753296
Tampa,FL,2019-04-30,395148,"Tampa, FL",msa,18,33.0,25.0,50.0,207595.0,243361.01607918614
Duluth,MN,2019-05-31,394543,"Duluth, MN",msa,171,38.0,11.0,53.0,158679.0,169776.7231186853
Fayetteville,NC,2019-05-31,394589,"Fayetteville, NC",msa,109,35.0,19.0,55.0,147451.0,117351.44642363665
Hickory,NC,2019-05-31,394679,"Hickory, NC",msa,150,36.0,19.0,50.0,155271.0,147415.98416266436
Iowa City,IA,2019-05-31,394707,"Iowa City, IA",msa,252,29.0,36.0,44.0,215145.0,227802.4605713607
Jackson,MI,2019-05-31,394710,"Jackson, MI",msa,272,31.0,14.0,58.0,125439.0,111414.134132755
Kalamazoo,MI,2019-05-31,394732,"Kalamazoo, MI",msa,190,38.0,12.0,54.0,157223.0,111946.07206090733
Orlando,FL,2019-05-31,394943,"Orlando, FL",msa,22,35.0,18.0,52.0,236136.0,238693.80684389637
Providence,RI,2019-05-31,395005,"Providence, RI",msa,39,38.0,22.0,58.0,278533.0,213595.39026930952
San Antonio,TX,2019-05-31,395055,"San Antonio, TX",msa,24,22.0,32.0,54.0,216670.0,194047.66301018535
San Francisco,CA,2019-05-31,395057,"San Francisco, CA",msa,12,25.0,14.0,68.0,872474.0,1348814.8363703366
Sebastian,FL,2019-05-31,395079,"Sebastian, FL",msa,274,30.0,62.0,34.0,224114.0,240779.44604177788
Springfield,OH,2019-05-31,395117,"Springfield, OH",msa,316,34.0,10.0,50.0,113880.0,136704.79796849648
Traverse City,MI,2019-05-31,395163,"Traverse City, MI",msa,287,15.0,73.0,49.0,219458.0,299961.7445379993
Waterloo,IA,2019-05-31,395210,"Waterloo, IA",msa,261,38.0,25.0,45.0,138088.0,67674.22478788909
Albuquerque,NM,2019-06-30,394312,"Albuquerque, NM",msa,62,37.0,14.0,58.0,212685.0,213247.9863940057
Ames,IA,2019-06-30,394325,"Ames, IA",msa,336,41.0,19.0,40.0,174659.0,208151.82624202478
Bend,OR,2019-06-30,394380,"Bend, OR",msa,232,35.0,18.0,57.0,405157.0,436701.3363769471
Dayton,OH,2019-06-30,845158,"Dayton, OH",msa,74,34.0,8.0,51.0,131494.0,57777.816474909945
Knoxville,TN,2019-06-30,394753,"Knoxville, TN",msa,65,34.0,13.0,51.0,181680.0,143004.15628980618
Olean,NY,2019-06-30,394936,"Olean, NY",msa,459,57.0,58.0,10.0,83267.0,89547.7994946321
San Diego,CA,2019-06-30,395056,"San Diego, CA",msa,17,30.0,20.0,56.0,570184.0,553146.2848970322
Savannah,GA,2019-06-30,395070,"Savannah, GA",msa,138,35.0,26.0,53.0,205431.0,139803.0613786667
Austin,TX,2019-07-31,394355,"Austin, TX",msa,29,31.0,14.0,58.0,328219.0,381770.1117448523
Baton Rouge,LA,2019-07-31,394367,"Baton Rouge, LA",msa,66,35.0,63.0,41.0,189447.0,181809.28724970276
Breckenridge,CO,2019-07-31,753871,"Breckenridge, CO",msa,811,35.0,21.0,38.0,580253.0,877644.0346196647
Bridgeport,CT,2019-07-31,394415,"Bridgeport, CT",msa,60,52.0,32.0,43.0,378758.0,151362.16888000016
Cleveland,OH,2019-07-31,394475,"Cleveland, OH",msa,35,26.0,32.0,43.0,139564.0,59808.20614159701
Columbia,SC,2019-07-31,394486,"Columbia, SC",msa,72,34.0,31.0,44.0,162000.0,130675.31677178474
Hudson,NY,2019-07-31,394693,"Hudson, NY",msa,528,47.0,66.0,26.0,247753.0,165247.69946615477
Huntsville,AL,2019-07-31,394698,"Huntsville, AL",msa,114,35.0,11.0,62.0,179488.0,199785.93513199931
Minneapolis,MN,2019-07-31,394865,"Minneapolis, MN",msa,16,30.0,20.0,62.0,263891.0,274626.8422912079
New York,NY,2019-07-31,394913,"New York, NY",msa,1,51.0,49.0,53.0,391442.0,647317.7066819244
Oklahoma City,OK,2019-07-31,394935,"Oklahoma City, OK",msa,42,33.0,16.0,54.0,160336.0,117484.9061902987
Olean,NY,2019-07-31,394936,"Olean, NY",msa,459,61.0,50.0,17.0,90413.0,90323.390649662
Oxnard,CA,2019-07-31,394952,"Oxnard, CA",msa,71,33.0,20.0,60.0,585079.0,472005.6305287203
Reading,PA,2019-07-31,395015,"Reading, PA",msa,128,41.0,14.0,54.0,159676.0,205220.43189719017
Sebastian,FL,2019-07-31,395079,"Sebastian, FL",msa,274,30.0,77.0,38.0,218096.0,241202.58540480325
Tucson,AZ,2019-07-31,395167,"Tucson, AZ",msa,54,35.0,16.0,61.0,213187.0,189436.2815119019
Akron,OH,2019-08-31,394304,"Akron, OH",msa,83,24.0,31.0,48.0,136792.0,72995.85971464033
Battle Creek,MI,2019-08-31,394368,"Battle Creek, MI",msa,318,38.0,19.0,48.0,117415.0,59752.07851431447
Chicago,IL,2019-08-31,394463,"Chicago, IL",msa,3,41.0,24.0,46.0,222370.0,250742.40672571716
Fayetteville,AR,2019-08-31,394590,"Fayetteville, AR",msa,108,35.0,23.0,47.0,197910.0,315687.4991090894
Flint,MI,2019-08-31,394596,"Flint, MI",msa,135,35.0,14.0,48.0,140654.0,19963.41856346711
Harrisonburg,VA,2019-08-31,394668,"Harrisonburg, VA",msa,317,41.0,16.0,53.0,201710.0,218042.87215077662
Ithaca,NY,2019-08-31,394709,"Ithaca, NY",msa,376,68.0,36.0,28.0,213810.0,287709.0382598697
Johnson City,TN,2019-08-31,394726,"Johnson City, TN",msa,224,37.0,17.0,46.0,149075.0,116468.89624146263
Norwich,CT,2019-08-31,394924,"Norwich, CT",msa,185,47.0,35.0,49.0,222600.0,192378.24704670114
Panama City,FL,2019-08-31,394960,"Panama City, FL",msa,242,33.0,36.0,49.0,206689.0,211649.85255210943
Pensacola,FL,2019-08-31,394971,"Pensacola, FL",msa,111,37.0,22.0,53.0,197633.0,140441.6816412223
Philadelphia,PA,2019-08-31,394974,"Philadelphia, PA",msa,7,42.0,22.0,55.0,224839.0,204917.59998815437
Torrington,CT,2019-08-31,395162,"Torrington, CT",msa,236,49.0,39.0,36.0,220752.0,157613.75164061252
Traverse City,MI,2019-08-31,395163,"Traverse City, MI",msa,287,12.0,46.0,48.0,232939.0,297239.31017479056
Vallejo,CA,2019-08-31,395183,"Vallejo, CA",msa,123,29.0,19.0,67.0,432091.0,409667.7063485377
Abilene,TX,2019-09-30,394299,"Abilene, TX",msa,251,24.0,37.0,48.0,162595.0,128706.8336350561
Des Moines,IA,2019-09-30,394531,"Des Moines, IA",msa,84,37.0,27.0,49.0,189354.0,143898.4876618348
Greenville,NC,2019-09-30,394651,"Greenville, NC",msa,259,39.0,14.0,55.0,144524.0,177046.85113170644
Las Vegas,NV,2019-09-30,394775,"Las Vegas, NV",msa,30,32.0,33.0,54.0,277934.0,283786.392913368
Milwaukee,WI,2019-09-30,394862,"Milwaukee, WI",msa,41,21.0,36.0,44.0,216104.0,128488.22567724496
Olympia,WA,2019-09-30,394937,"Olympia, WA",msa,172,34.0,8.0,71.0,323634.0,333088.5963297263
Provo,UT,2019-09-30,395006,"Provo, UT",msa,92,30.0,19.0,59.0,322502.0,304282.84932093654
Raleigh,NC,2019-09-30,395012,"Raleigh, NC",msa,43,36.0,12.0,56.0,261673.0,340609.44270567
Rapid City,SD,2019-09-30,395013,"Rapid City, SD",msa,313,41.0,17.0,52.0,222285.0,233976.6613213915
San Francisco,CA,2019-09-30,395057,"San Francisco, CA",msa,12,27.0,16.0,72.0,855647.0,1381036.5399464644
Savannah,GA,2019-09-30,395070,"Savannah, GA",msa,138,35.0,29.0,51.0,207503.0,142695.88202906604
Springfield,MO,2019-09-30,395116,"Springfield, MO",msa,118,35.0,15.0,51.0,156539.0,117819.03162521071
Ann Arbor,MI,2019-10-31,394332,"Ann Arbor, MI",msa,148,33.0,27.0,41.0,271111.0,381054.80728774564
Atlanta,GA,2019-10-31,394347,"Atlanta, GA",msa,9,30.0,22.0,51.0,226293.0,256056.20850032757
Buffalo,NY,2019-10-31,394425,"Buffalo, NY",msa,50,61.0,20.0,57.0,160450.0,113284.85639201153
Charlotte,NC,2019-10-31,394458,"Charlotte, NC",msa,23,35.0,16.0,53.0,234456.0,236682.82169254308
Colorado Springs,CO,2019-10-31,394484,"Colorado Springs, CO",msa,80,31.0,18.0,63.0,308246.0,328266.1219020938
Corpus Christi,TX,2019-10-31,394502,"Corpus Christi, TX",msa,129,26.0,54.0,40.0,191023.0,185036.59916919027
Hickory,NC,2019-10-31,394679,"Hickory, NC",msa,150,38.0,18.0,45.0,156084.0,152361.32653453678
Houston,TX,2019-10-31,394692,"Houston, TX",msa,5,31.0,34.0,47.0,228162.0,178299.92773049732
Joplin,MO,2019-10-31,394729,"Joplin, MO",msa,243,33.0,30.0,36.0,128647.0,
Killeen,TX,2019-10-31,394746,"Killeen, TX",msa,120,34.0,18.0,58.0,160505.0,130659.9865182087
Lakeland,FL,2019-10-31,394766,"Lakeland, FL",msa,82,30.0,26.0,52.0,183787.0,142378.69547218265
Lansing,MI,2019-10-31,394770,"Lansing, MI",msa,107,24.0,36.0,47.0,148422.0,89567.99178333649
Las Cruces,NM,2019-10-31,394773,"Las Cruces, NM",msa,214,36.0,25.0,47.0,185166.0,237458.49965099333
Lebanon,PA,2019-10-31,394783,"Lebanon, PA",msa,306,42.0,24.0,49.0,170690.0,163990.94998993006
Monroe,MI,2019-10-31,394873,"Monroe, MI",msa,283,36.0,26.0,42.0,170567.0,137619.4383341946
Mount Vernon,WA,2019-10-31,394890,"Mount Vernon, WA",msa,327,36.0,19.0,48.0,351023.0,313054.69582042866
Napa,CA,2019-10-31,394900,"Napa, CA",msa,312,30.0,31.0,33.0,693545.0,665789.8537427975
New Orleans,LA,2019-10-31,394910,"New Orleans, LA",msa,47,36.0,33.0,46.0,199149.0,262299.6490596048
Richmond,VA,2019-10-31,395022,"Richmond, VA",msa,45,38.0,17.0,57.0,239280.0,213288.87651089433
Roanoke,VA,2019-10-31,395028,"Roanoke, VA",msa,164,37.0,28.0,49.0,177816.0,106926.36110776186
Rochester,NY,2019-10-31,395031,"Rochester, NY",msa,52,49.0,21.0,42.0,149306.0,104305.08777385279
Scranton,PA,2019-10-31,395075,"Scranton, PA",msa,101,42.0,69.0,23.0,116727.0,80715.26176562141
Tampa,FL,2019-10-31,395148,"Tampa, FL",msa,18,30.0,26.0,50.0,215745.0,250939.97443908642
York,PA,2019-10-31,395244,"York, PA",msa,122,39.0,22.0,55.0,172451.0,176289.40898287485
Youngstown,OH,2019-10-31,395245,"Youngstown, OH",msa,106,22.0,47.0,29.0,101663.0,26273.248684225757
Boulder,CO,2019-11-30,394405,"Boulder, CO",msa,156,33.0,31.0,48.0,521165.0,848066.1494250395
Columbia,SC,2019-11-30,394486,"Columbia, SC",msa,72,38.0,56.0,41.0,164915.0,132838.02234121616
Durham,NC,2019-11-30,394549,"Durham, NC",msa,95,36.0,16.0,52.0,255632.0,286620.2426778993
Eugene,OR,2019-11-30,394576,"Eugene, OR",msa,146,36.0,18.0,64.0,294100.0,345713.97492391145
Fort Collins,CO,2019-11-30,394602,"Fort Collins, CO",msa,152,33.0,29.0,52.0,371722.0,424816.097088605
Hickory,NC,2019-11-30,394679,"Hickory, NC",msa,150,39.0,20.0,42.0,157984.0,153955.63737320842
Kalamazoo,MI,2019-11-30,394732,"Kalamazoo, MI",msa,190,38.0,29.0,33.0,167142.0,116875.74233052736
Panama City,FL,2019-11-30,394960,"Panama City, FL",msa,242,35.0,50.0,38.0,220458.0,215250.515075225
Philadelphia,PA,2019-11-30,394974,"Philadelphia, PA",msa,7,40.0,25.0,51.0,228535.0,207993.20670052394
Riverside,CA,2019-11-30,395025,"Riverside, CA",msa,13,33.0,27.0,60.0,368474.0,400369.2744301842
Roanoke,VA,2019-11-30,395028,"Roanoke, VA",msa,164,37.0,32.0,49.0,178655.0,107731.33220589602
Rochester,MN,2019-11-30,395030,"Rochester, MN",msa,207,32.0,31.0,44.0,216313.0,225096.49430117026
San Antonio,TX,2019-11-30,395055,"San Antonio, TX",msa,24,22.0,45.0,51.0,220231.0,198280.98648185315
Santa Rosa,CA,2019-11-30,395068,"Santa Rosa, CA",msa,112,29.0,26.0,49.0,606204.0,500708.2078336555
Sebastian,FL,2019-11-30,395079,"Sebastian, FL",msa,274,26.0,74.0,35.0,230198.0,244971.3981122165
Wichita,KS,2019-11-30,395224,"Wichita, KS",msa,94,33.0,20.0,36.0,163384.0,89038.0229693906
Wilmington,NC,2019-11-30,395229,"Wilmington, NC",msa,174,36.0,25.0,49.0,257115.0,248374.76566979318
Youngstown,OH,2019-11-30,395245,"Youngstown, OH",msa,106,23.0,52.0,28.0,102645.0,26526.392492573872
Clarksville,TN,2019-12-31,394471,"Clarksville, TN",msa,163,33.0,52.0,53.0,169848.0,150113.31144151333
Denver,CO,2019-12-31,394530,"Denver, CO",msa,19,31.0,23.0,63.0,409212.0,447630.54078499996
Detroit,MI,2019-12-31,394532,"Detroit, MI",msa,14,33.0,33.0,45.0,172376.0,44558.90288431006
Jonesboro,AR,2019-12-31,394728,"Jonesboro, AR",msa,323,31.0,68.0,39.0,140755.0,162982.2963530145
Lawrence,KS,2019-12-31,394778,"Lawrence, KS",msa,349,35.0,31.0,50.0,208850.0,191802.81823343202
New York,NY,2019-12-31,394913,"New York, NY",msa,1,52.0,64.0,57.0,408491.0,653631.1093449772
Roanoke,VA,2019-12-31,395028,"Roanoke, VA",msa,164,37.0,34.0,52.0,182053.0,108601.06559165932
Saginaw,MI,2019-12-31,395047,"Saginaw, MI",msa,233,34.0,38.0,32.0,106152.0,31444.96665485379
Salem,OR,2019-12-31,395048,"Salem, OR",msa,126,35.0,37.0,66.0,291983.0,282964.1363111713
San Jose,CA,2019-12-31,395059,"San Jose, CA",msa,36,29.0,29.0,128.0,1072466.0,884163.1395033799
Sebastian,FL,2019-12-31,395079,"Sebastian, FL",msa,274,24.0,71.0,33.0,231492.0,246840.69726924112
Springfield,OH,2019-12-31,395117,"Springfield, OH",msa,316,35.0,24.0,30.0,113583.0,140433.41390097016
Beaumont,TX,2020-01-31,394372,"Beaumont, TX",msa,140,33.0,51.0,40.0,175079.0,130725.09973025194
Clarksville,TN,2020-01-31,394471,"Clarksville, TN",msa,163,34.0,52.0,59.0,175192.0,152018.93231444393
Knoxville,TN,2020-01-31,394753,"Knoxville, TN",msa,65,35.0,26.0,54.0,189199.0,150968.53878979172
Madison,WI,2020-01-31,394816,"Madison, WI",msa,88,25.0,60.0,65.0,263934.0,274442.08572808054
Miami,FL,2020-01-31,394856,"Miami, FL",msa,8,35.0,50.0,41.0,278251.0,331684.3765202473
Ogden,UT,2020-01-31,394931,"Ogden, UT",msa,87,29.0,24.0,69.0,298587.0,220317.76015401247
Olean,NY,2020-01-31,394936,"Olean, NY",msa,459,59.0,90.0,10.0,79556.0,93839.8294563816
Olympia,WA,2020-01-31,394937,"Olympia, WA",msa,172,35.0,9.0,90.0,335400.0,343979.35152373574
Raleigh,NC,2020-01-31,395012,"Raleigh, NC",msa,43,38.0,18.0,68.0,268857.0,347360.9210548481
Rockford,IL,2020-01-31,395033,"Rockford, IL",msa,153,36.0,45.0,40.0,126115.0,93107.12936203332
Salem,OR,2020-01-31,395048,"Salem, OR",msa,126,36.0,44.0,70.0,295421.0,285536.8098152983
Scranton,PA,2020-01-31,395075,"Scranton, PA",msa,101,41.0,77.0,34.0,119692.0,84126.35799876561
Spokane,WA,2020-01-31,395113,"Spokane, WA",msa,100,34.0,29.0,78.0,255985.0,286642.43832317437
Springfield,MO,2020-01-31,395116,"Springfield, MO",msa,118,36.0,27.0,55.0,154709.0,120387.13600695958
Traverse City,MI,2020-01-31,395163,"Traverse City, MI",msa,287,13.0,81.0,42.0,227858.0,301655.191444417
Yakima,WA,2020-01-31,395240,"Yakima, WA",msa,193,41.0,27.0,63.0,244631.0,311883.2936524021
Corpus Christi,TX,2020-02-29,394502,"Corpus Christi, TX",msa,129,25.0,60.0,45.0,197455.0,188948.95960080135
Detroit,MI,2020-02-29,394532,"Detroit, MI",msa,14,32.0,38.0,57.0,173678.0,45092.97578530395
Hudson,NY,2020-02-29,394693,"Hudson, NY",msa,528,47.0,121.0,29.0,274178.0,174578.88791977873
Norwich,CT,2020-02-29,394924,"Norwich, CT",msa,185,45.0,63.0,53.0,233371.0,194084.07018529222
